,Airfield,Flight_ID,Sch_Departure,Act_Departure,Time_of_Day,Period_of_Week,Day_of_Week,Month,Season,Year,tot_pass,N,min,mean,median,max,mean_WTL,mean_City_Flag,mode_BFO_Dest_City,sum_city_mode,N_of_Dest_City,mode_BFO_Dest_Country_Code,sum_country_mode,N_of_Dest_Country,Delay_in_Seconds
120,AUC,18214,2028/9/5 13:21,2028/9/5 13:21,3 - AFTERNOON,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,21,0,NA,NA,NA,NA,0,0,VES033,21,1,VES,21,1,0
121,AUC,18215,2028/9/5 13:37,2028/9/5 14:21,3 - AFTERNOON,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,11,3,2,2,2,2,0,0,BORCWL,11,1,BOR,11,1,2640
122,AUC,18216,2028/9/5 13:41,2028/9/5 13:41,3 - AFTERNOON,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,10,1,6,6,6,6,0,0,VES064,10,1,VES,10,1,0
123,AUC,18217,2028/9/5 14:36,2028/9/5 14:36,3 - AFTERNOON,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,8,6,2,7.166666667,7,13,0,0,BORQUE,8,1,BOR,8,1,0
124,AUC,18218,2028/9/5 14:45,2028/9/5 15:30,3 - AFTERNOON,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,33,27,1,4.962962963,5,12,0,0,BORQUE,33,1,BOR,33,1,2700
125,AUC,18219,2028/9/5 15:06,2028/9/5 17:06,3 - AFTERNOON,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,29,28,1,5.75,4,15,0,0,BORQUE,29,1,BOR,29,1,7200
126,AUC,18220,2028/9/5 15:51,2028/9/5 15:51,3 - AFTERNOON,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,27,24,1,4.583333333,4,14,0,0,BORCWL,27,1,BOR,27,1,0
127,AUC,18221,2028/9/5 16:30,2028/9/5 16:30,3 - AFTERNOON,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,36,32,1,3.15625,3,14,0,0,BORQUE,35,2,BOR,35,2,0
128,AUC,18222,2028/9/5 17:01,2028/9/5 17:01,3 - AFTERNOON,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,39,35,1,2.285714286,2,4,0,0,BORCWL,39,1,BOR,39,1,0
129,AUC,18223,2028/9/5 18:21,2028/9/5 18:21,4 - EVENING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,17,17,1,2.058823529,2,4,0,0,NEN003,17,1,NEN,17,1,0
130,AUC,18224,2028/9/5 18:37,2028/9/5 19:59,4 - EVENING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,15,15,1,2.466666667,2,5,0,0,BORQUE,15,1,BOR,15,1,4920
131,AUC,18225,2028/9/5 19:11,2028/9/5 19:11,4 - EVENING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,10,10,1,2.1,2,3,0,0,BORQUE,10,1,BOR,10,1,0
132,AUC,18226,2028/9/5 19:19,2028/9/5 19:19,4 - EVENING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,16,15,2,2.866666667,3,4,0,0,BORQUE,16,1,BOR,16,1,0
133,AUC,18227,2028/9/5 19:19,2028/9/5 21:11,4 - EVENING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,6,3,1,1.666666667,1,3,0,0,BORCWL,6,1,BOR,6,1,6720
134,AUC,18228,2028/9/5 19:46,2028/9/5 20:53,4 - EVENING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,15,10,1,3.3,2,12,0,0,VES033,15,1,VES,15,1,4020
135,AUC,18229,2028/9/5 20:01,2028/9/5 22:06,4 - EVENING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,20,19,1,2.578947368,3,4,0,0,BORCWL,20,1,BOR,20,1,7500
136,AUC,18230,2028/9/5 20:06,2028/9/5 20:06,4 - EVENING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,20,18,1,2.555555556,3,4,0,0,VES064,20,1,VES,20,1,0
137,AUC,18231,2028/9/5 20:26,2028/9/5 20:26,4 - EVENING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,14,11,1,2,2,3,0,0,BORQUE,14,1,BOR,14,1,0
138,AUC,18232,2028/9/5 21:10,2028/9/6 0:31,1 - NIGHT,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,8,3,1,2,2,3,0,0,BORQUE,8,1,BOR,8,1,12060
139,AUC,18233,2028/9/5 21:41,2028/9/5 22:51,4 - EVENING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,10,10,1,1.8,2,2,0,0,BORQUE,10,1,BOR,10,1,4200
140,AUC,18234,2028/9/6 8:06,2028/9/6 8:06,2 - MORNING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,19,18,3,4.5,4.5,7,0,0,BORQUE,19,1,BOR,19,1,0
141,AUC,18235,2028/9/6 8:13,2028/9/6 8:13,2 - MORNING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,23,22,1,4.636363636,5,7,0,0,VES033,23,1,VES,23,1,0
142,AUC,18236,2028/9/6 8:24,2028/9/6 8:24,2 - MORNING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,30,28,2,4.571428571,5,7,0,0,BORQUE,30,1,BOR,30,1,0
143,AUC,18237,2028/9/6 8:36,2028/9/6 8:36,2 - MORNING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,34,32,3,4.75,5,7,0,0,BORCWL,34,1,BOR,34,1,0
144,AUC,18238,2028/9/6 8:46,2028/9/6 8:46,2 - MORNING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,33,33,1,3.545454545,3,6,0,0,BORQUE,33,1,BOR,33,1,0
145,AUC,18239,2028/9/6 9:06,2028/9/6 9:06,2 - MORNING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,16,15,1,3.733333333,4,7,0,0,VES064,16,1,VES,16,1,0
146,AUC,18240,2028/9/6 9:31,2028/9/6 9:31,2 - MORNING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,6,6,1,3.666666667,4,5,0,0,BORQUE,6,1,BOR,6,1,0
147,AUC,18241,2028/9/6 9:36,2028/9/6 9:36,2 - MORNING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,17,17,1,3.764705882,4,5,0,0,BORCWL,17,1,BOR,17,1,0
148,AUC,18242,2028/9/6 10:06,2028/9/6 10:06,2 - MORNING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,4,4,1,2.5,2.5,4,0,0,NEN003,4,1,NEN,4,1,0
149,AUC,18243,2028/9/6 10:11,2028/9/6 10:11,2 - MORNING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,17,17,1,2.470588235,2,5,0,0,BORCWL,17,1,BOR,17,1,0
150,AUC,18244,2028/9/6 12:01,2028/9/6 12:01,3 - AFTERNOON,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,46,45,1,2.688888889,3,5,0,0,BORQUE,46,1,BOR,46,1,0
151,AUC,18245,2028/9/6 12:06,2028/9/6 12:06,3 - AFTERNOON,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,42,41,1,2.707317073,3,5,0,0,BORQUE,42,1,BOR,42,1,0
152,AUC,18246,2028/9/6 13:07,2028/9/6 13:07,3 - AFTERNOON,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,27,24,1,4.291666667,3,11,0,0,VES033,27,1,VES,27,1,0
153,AUC,18247,2028/9/6 13:37,2028/9/6 13:37,3 - AFTERNOON,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,32,24,2,4.375,4,10,0,0,BORCWL,32,1,BOR,32,1,0
154,AUC,18248,2028/9/6 13:41,2028/9/6 13:41,3 - AFTERNOON,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,8,8,2,3.75,3,7,0,0,VES064,8,1,VES,8,1,0
155,AUC,18249,2028/9/6 14:36,2028/9/6 14:36,3 - AFTERNOON,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,9,8,1,3,2.5,8,0,0,BORQUE,9,1,BOR,9,1,0
156,AUC,18250,2028/9/6 14:45,2028/9/6 14:45,3 - AFTERNOON,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,19,18,1,2.555555556,2,4,0,0,BORQUE,19,1,BOR,19,1,0
157,AUC,18251,2028/9/6 15:06,2028/9/6 15:06,3 - AFTERNOON,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,26,24,1,3.166666667,3,6,0,0,BORQUE,26,1,BOR,26,1,0
158,AUC,18252,2028/9/6 15:51,2028/9/6 15:51,3 - AFTERNOON,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,33,27,1,2.740740741,3,6,0,0,BORCWL,33,1,BOR,33,1,0
159,AUC,18253,2028/9/6 16:30,2028/9/6 16:30,3 - AFTERNOON,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,41,34,1,3.264705882,3,6,0,0,BORQUE,40,2,BOR,40,2,0
160,AUC,18254,2028/9/6 17:01,2028/9/6 17:41,3 - AFTERNOON,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,40,36,1,2.055555556,2,4,0,0,BORCWL,40,1,BOR,40,1,2400
161,AUC,18255,2028/9/6 17:12,2028/9/6 19:51,4 - EVENING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,14,12,1,2.75,3,5,0,0,VES033,14,1,VES,14,1,9540
162,AUC,18256,2028/9/6 18:21,2028/9/6 18:21,4 - EVENING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,11,6,1,2,2,3,0,0,NEN003,11,1,NEN,11,1,0
163,AUC,18257,2028/9/6 18:37,2028/9/6 18:37,4 - EVENING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,25,14,1,1.928571429,2,3,0,0,BORQUE,25,1,BOR,25,1,0
164,AUC,18258,2028/9/6 19:11,2028/9/6 19:11,4 - EVENING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,16,1,1,1,1,1,0,0,BORQUE,16,1,BOR,16,1,0
165,AUC,18259,2028/9/6 19:19,2028/9/6 19:19,4 - EVENING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,18,1,2,2,2,2,0,0,BORCWL,18,1,BOR,18,1,0
166,AUC,18260,2028/9/6 19:19,2028/9/6 20:21,4 - EVENING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,13,1,2,2,2,2,0,0,BORQUE,13,1,BOR,13,1,3720
167,AUC,18261,2028/9/6 19:45,2028/9/6 19:45,4 - EVENING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,24,0,NA,NA,NA,NA,0,0,VES033,24,1,VES,24,1,0
168,AUC,18262,2028/9/6 20:01,2028/9/6 20:01,4 - EVENING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,32,0,NA,NA,NA,NA,0,0,BORCWL,32,1,BOR,32,1,0
169,AUC,18263,2028/9/6 20:06,2028/9/6 20:06,4 - EVENING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,23,0,NA,NA,NA,NA,0,0,VES064,23,1,VES,23,1,0
170,AUC,18264,2028/9/6 20:26,2028/9/6 20:26,4 - EVENING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,16,0,NA,NA,NA,NA,0,0,BORQUE,16,1,BOR,16,1,0
171,AUC,18265,2028/9/6 21:10,2028/9/6 21:10,4 - EVENING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,20,5,1,1.6,1,3,0,0,BORQUE,20,1,BOR,20,1,0
172,AUC,18266,2028/9/6 21:41,2028/9/6 21:41,4 - EVENING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,39,21,1,2.476190476,2,5,0,0,BORQUE,39,1,BOR,39,1,0
173,AUC,18267,2028/9/7 8:06,2028/9/7 8:06,2 - MORNING,1 - WEEKDAY,4 - THU,9-Sep,3 - SUMMER,2028,50,46,4,9.891304348,9,20,0,0,BORQUE,50,1,BOR,50,1,0
174,AUC,18268,2028/9/7 8:13,2028/9/7 8:13,2 - MORNING,1 - WEEKDAY,4 - THU,9-Sep,3 - SUMMER,2028,15,15,4,8.333333333,9,12,0,0,VES033,15,1,VES,15,1,0
175,AUC,18269,2028/9/7 8:24,2028/9/7 8:24,2 - MORNING,1 - WEEKDAY,4 - THU,9-Sep,3 - SUMMER,2028,37,33,3,10.03030303,10,22,0,0,BORQUE,37,1,BOR,37,1,0
176,AUC,18270,2028/9/7 8:36,2028/9/7 8:36,2 - MORNING,1 - WEEKDAY,4 - THU,9-Sep,3 - SUMMER,2028,37,33,3,13.63636364,13,23,0,0,BORCWL,37,1,BOR,37,1,0
177,AUC,18271,2028/9/7 8:46,2028/9/7 8:46,2 - MORNING,1 - WEEKDAY,4 - THU,9-Sep,3 - SUMMER,2028,16,15,1,14.93333333,15,23,0,0,BORQUE,16,1,BOR,16,1,0
178,AUC,18272,2028/9/7 9:06,2028/9/7 9:06,2 - MORNING,1 - WEEKDAY,4 - THU,9-Sep,3 - SUMMER,2028,22,22,2,9.590909091,8,22,0,0,VES064,22,1,VES,22,1,0
179,AUC,18273,2028/9/7 9:31,2028/9/7 9:31,2 - MORNING,1 - WEEKDAY,4 - THU,9-Sep,3 - SUMMER,2028,15,15,1,2.133333333,2,4,0,0,BORQUE,15,1,BOR,15,1,0
180,AUC,18274,2028/9/7 9:36,2028/9/7 9:36,2 - MORNING,1 - WEEKDAY,4 - THU,9-Sep,3 - SUMMER,2028,14,14,1,2.5,3,4,0,0,BORCWL,14,1,BOR,14,1,0
181,AUC,18275,2028/9/7 10:06,2028/9/7 10:06,2 - MORNING,1 - WEEKDAY,4 - THU,9-Sep,3 - SUMMER,2028,20,19,1,2.736842105,3,6,0,0,NEN003,20,1,NEN,20,1,0
182,AUC,18276,2028/9/7 10:11,2028/9/7 10:11,2 - MORNING,1 - WEEKDAY,4 - THU,9-Sep,3 - SUMMER,2028,18,18,1,3.388888889,2,11,0,0,BORCWL,18,1,BOR,18,1,0
183,AUC,18277,2028/9/7 12:01,2028/9/7 12:01,3 - AFTERNOON,1 - WEEKDAY,4 - THU,9-Sep,3 - SUMMER,2028,45,43,1,3,3,7,0,0,BORQUE,45,1,BOR,45,1,0
184,AUC,18278,2028/9/7 12:06,2028/9/7 12:06,3 - AFTERNOON,1 - WEEKDAY,4 - THU,9-Sep,3 - SUMMER,2028,43,42,1,3.880952381,3.5,8,0,0,BORQUE,43,1,BOR,43,1,0
185,AUC,18279,2028/9/7 13:07,2028/9/7 13:07,3 - AFTERNOON,1 - WEEKDAY,4 - THU,9-Sep,3 - SUMMER,2028,41,35,1,3.342857143,3,8,0,0,VES033,41,1,VES,41,1,0
186,AUC,18280,2028/9/7 13:37,2028/9/7 13:37,3 - AFTERNOON,1 - WEEKDAY,4 - THU,9-Sep,3 - SUMMER,2028,26,21,2,3.142857143,3,6,0,0,BORCWL,26,1,BOR,26,1,0
187,AUC,18281,2028/9/7 13:41,2028/9/7 13:41,3 - AFTERNOON,1 - WEEKDAY,4 - THU,9-Sep,3 - SUMMER,2028,17,16,2,2.6875,3,4,0,0,VES064,17,1,VES,17,1,0
188,AUC,18282,2028/9/7 14:36,2028/9/7 14:36,3 - AFTERNOON,1 - WEEKDAY,4 - THU,9-Sep,3 - SUMMER,2028,16,15,1,3.133333333,3,6,0,0,BORQUE,16,1,BOR,16,1,0
189,AUC,18283,2028/9/7 14:45,2028/9/7 15:16,3 - AFTERNOON,1 - WEEKDAY,4 - THU,9-Sep,3 - SUMMER,2028,29,29,1,3.482758621,4,5,0,0,BORQUE,29,1,BOR,29,1,1860
190,AUC,18284,2028/9/7 15:06,2028/9/7 15:21,3 - AFTERNOON,1 - WEEKDAY,4 - THU,9-Sep,3 - SUMMER,2028,23,23,2,3.217391304,3,4,0,0,BORQUE,23,1,BOR,23,1,900
191,AUC,18285,2028/9/7 15:51,2028/9/7 15:51,3 - AFTERNOON,1 - WEEKDAY,4 - THU,9-Sep,3 - SUMMER,2028,43,40,1,2.7,2.5,6,0,0,BORCWL,43,1,BOR,43,1,0
192,AUC,18286,2028/9/7 16:30,2028/9/7 16:30,3 - AFTERNOON,1 - WEEKDAY,4 - THU,9-Sep,3 - SUMMER,2028,43,41,1,3.317073171,3,8,0,0,BORQUE,43,1,BOR,43,1,0
193,AUC,18287,2028/9/7 17:01,2028/9/7 17:01,3 - AFTERNOON,1 - WEEKDAY,4 - THU,9-Sep,3 - SUMMER,2028,42,40,1,4.95,5,9,0,0,BORCWL,42,1,BOR,42,1,0
194,AUC,18288,2028/9/7 17:12,2028/9/7 17:36,3 - AFTERNOON,1 - WEEKDAY,4 - THU,9-Sep,3 - SUMMER,2028,45,43,1,4.139534884,4,8,0,0,VES033,45,1,VES,45,1,1440
195,AUC,18289,2028/9/7 18:21,2028/9/7 18:21,4 - EVENING,1 - WEEKDAY,4 - THU,9-Sep,3 - SUMMER,2028,15,15,1,3.466666667,3,9,0,0,NEN003,15,1,NEN,15,1,0
196,AUC,18290,2028/9/7 18:37,2028/9/7 18:37,4 - EVENING,1 - WEEKDAY,4 - THU,9-Sep,3 - SUMMER,2028,38,38,1,3.052631579,2.5,8,0,0,BORQUE,38,1,BOR,38,1,0
197,AUC,18291,2028/9/7 19:11,2028/9/7 19:11,4 - EVENING,1 - WEEKDAY,4 - THU,9-Sep,3 - SUMMER,2028,6,5,1,2.4,2,4,0,0,BORQUE,6,1,BOR,6,1,0
198,AUC,18292,2028/9/7 19:19,2028/9/7 19:19,4 - EVENING,1 - WEEKDAY,4 - THU,9-Sep,3 - SUMMER,2028,33,27,1,2.555555556,2,9,0,0,BORCWL,22,3,BOR,32,2,0
199,AUC,18293,2028/9/7 19:45,2028/9/7 20:06,4 - EVENING,1 - WEEKDAY,4 - THU,9-Sep,3 - SUMMER,2028,27,27,1,2.185185185,2,4,0,0,VES033,27,1,VES,27,1,1260
200,AUC,18294,2028/9/7 20:01,2028/9/7 20:01,4 - EVENING,1 - WEEKDAY,4 - THU,9-Sep,3 - SUMMER,2028,29,23,1,2.956521739,3,5,0,0,BORCWL,29,1,BOR,29,1,0
201,AUC,18295,2028/9/7 20:06,2028/9/7 22:46,4 - EVENING,1 - WEEKDAY,4 - THU,9-Sep,3 - SUMMER,2028,24,20,1,2.65,2.5,5,0,0,VES064,24,1,VES,24,1,9600
202,AUC,18296,2028/9/7 20:26,2028/9/7 20:26,4 - EVENING,1 - WEEKDAY,4 - THU,9-Sep,3 - SUMMER,2028,17,15,2,3.266666667,4,5,0,0,BORQUE,17,1,BOR,17,1,0
203,AUC,18297,2028/9/7 21:10,2028/9/7 21:10,4 - EVENING,1 - WEEKDAY,4 - THU,9-Sep,3 - SUMMER,2028,20,18,1,2.777777778,2.5,5,0,0,BORQUE,18,2,BOR,18,2,0
204,AUC,18298,2028/9/7 21:41,2028/9/7 21:41,4 - EVENING,1 - WEEKDAY,4 - THU,9-Sep,3 - SUMMER,2028,36,35,1,2.571428571,3,6,0,0,BORQUE,36,1,BOR,36,1,0
205,AUC,18299,2028/9/8 8:06,2028/9/8 8:06,2 - MORNING,1 - WEEKDAY,5 - FRI,9-Sep,3 - SUMMER,2028,52,47,1,13.65957447,14,19,0,0,BORQUE,51,2,BOR,51,2,0
206,AUC,18300,2028/9/8 8:13,2028/9/8 8:13,2 - MORNING,1 - WEEKDAY,5 - FRI,9-Sep,3 - SUMMER,2028,19,17,2,11.35294118,13,20,0,0,VES033,19,1,VES,19,1,0
207,AUC,18301,2028/9/8 8:13,2028/9/8 8:21,2 - MORNING,1 - WEEKDAY,5 - FRI,9-Sep,3 - SUMMER,2028,6,6,10,14.33333333,13,20,0,0,VES033,6,1,VES,6,1,480
208,AUC,18302,2028/9/8 8:36,2028/9/8 8:36,2 - MORNING,1 - WEEKDAY,5 - FRI,9-Sep,3 - SUMMER,2028,37,31,9,13.61290323,13,19,0,0,BORCWL,37,1,BOR,37,1,0
209,AUC,18303,2028/9/8 8:46,2028/9/8 8:46,2 - MORNING,1 - WEEKDAY,5 - FRI,9-Sep,3 - SUMMER,2028,32,28,11,15.03571429,14.5,21,0,0,BORQUE,32,1,BOR,32,1,0
210,AUC,18304,2028/9/8 9:06,2028/9/8 9:06,2 - MORNING,1 - WEEKDAY,5 - FRI,9-Sep,3 - SUMMER,2028,38,32,6,14.25,14,20,0,0,VES064,38,1,VES,38,1,0
211,AUC,18305,2028/9/8 9:31,2028/9/8 9:31,2 - MORNING,1 - WEEKDAY,5 - FRI,9-Sep,3 - SUMMER,2028,6,4,4,8.25,7,15,0,0,BORQUE,6,1,BOR,6,1,0
212,AUC,18306,2028/9/8 9:36,2028/9/8 9:36,2 - MORNING,1 - WEEKDAY,5 - FRI,9-Sep,3 - SUMMER,2028,28,28,3,10.78571429,12,18,0,0,BORCWL,28,1,BOR,28,1,0
213,AUC,18307,2028/9/8 9:55,2028/9/8 9:55,2 - MORNING,1 - WEEKDAY,5 - FRI,9-Sep,3 - SUMMER,2028,44,39,2,8.435897436,8,19,0,0,BORQUE,44,1,BOR,44,1,0
214,AUC,18308,2028/9/8 10:06,2028/9/8 10:06,2 - MORNING,1 - WEEKDAY,5 - FRI,9-Sep,3 - SUMMER,2028,15,15,1,6.6,7,15,0,0,NEN003,15,1,NEN,15,1,0
215,AUC,18309,2028/9/8 10:11,2028/9/8 10:11,2 - MORNING,1 - WEEKDAY,5 - FRI,9-Sep,3 - SUMMER,2028,37,28,2,5.964285714,4,20,0,0,BORCWL,37,1,BOR,37,1,0
216,AUC,18310,2028/9/8 12:04,2028/9/8 12:04,3 - AFTERNOON,1 - WEEKDAY,5 - FRI,9-Sep,3 - SUMMER,2028,44,38,1,3.5,2.5,12,0,0,BORQUE,44,1,BOR,44,1,0
217,AUC,18311,2028/9/8 13:10,2028/9/8 15:41,3 - AFTERNOON,1 - WEEKDAY,5 - FRI,9-Sep,3 - SUMMER,2028,31,30,1,4.766666667,3,13,0,0,VES033,31,1,VES,31,1,9060
218,AUC,18312,2028/9/8 13:41,2028/9/8 13:41,3 - AFTERNOON,1 - WEEKDAY,5 - FRI,9-Sep,3 - SUMMER,2028,26,23,2,4.217391304,3,10,0,0,VES064,26,1,VES,26,1,0
219,AUC,18313,2028/9/8 14:36,2028/9/8 14:36,3 - AFTERNOON,1 - WEEKDAY,5 - FRI,9-Sep,3 - SUMMER,2028,19,19,2,8.368421053,7,17,0,0,BORQUE,19,1,BOR,19,1,0
220,AUC,18314,2028/9/8 14:38,2028/9/8 14:38,3 - AFTERNOON,1 - WEEKDAY,5 - FRI,9-Sep,3 - SUMMER,2028,44,43,1,5.534883721,3,16,0,0,BORQUE,44,1,BOR,44,1,0
221,AUC,18315,2028/9/8 15:06,2028/9/8 15:06,3 - AFTERNOON,1 - WEEKDAY,5 - FRI,9-Sep,3 - SUMMER,2028,36,35,1,2.714285714,3,5,0,0,BORQUE,36,1,BOR,36,1,0
222,AUC,18316,2028/9/8 15:51,2028/9/8 15:51,3 - AFTERNOON,1 - WEEKDAY,5 - FRI,9-Sep,3 - SUMMER,2028,39,35,2,2.714285714,3,4,0,0,BORCWL,39,1,BOR,39,1,0
223,AUC,18317,2028/9/8 16:06,2028/9/8 16:36,3 - AFTERNOON,1 - WEEKDAY,5 - FRI,9-Sep,3 - SUMMER,2028,36,32,1,2.53125,2,5,0,0,BORCWL,36,1,BOR,36,1,1800
224,AUC,18318,2028/9/8 16:30,2028/9/8 16:30,3 - AFTERNOON,1 - WEEKDAY,5 - FRI,9-Sep,3 - SUMMER,2028,3,3,3,11,15,15,0,0,BORQUE,3,1,BOR,3,1,0
225,AUC,18319,2028/9/8 19:11,2028/9/8 19:11,4 - EVENING,1 - WEEKDAY,5 - FRI,9-Sep,3 - SUMMER,2028,15,1,1,1,1,1,0,0,BORQUE,15,1,BOR,15,1,0
226,AUC,18320,2028/9/8 20:26,2028/9/8 20:26,4 - EVENING,1 - WEEKDAY,5 - FRI,9-Sep,3 - SUMMER,2028,9,0,NA,NA,NA,NA,0,0,BORQUE,9,1,BOR,9,1,0
227,AUC,18321,2028/9/8 21:39,2028/9/8 21:39,4 - EVENING,1 - WEEKDAY,5 - FRI,9-Sep,3 - SUMMER,2028,20,1,2,2,2,2,0,0,BORQUE,20,1,BOR,20,1,0
228,AUC,18322,2028/9/9 8:06,2028/9/9 8:06,2 - MORNING,2 - WEEKEND,6 - SAT,9-Sep,3 - SUMMER,2028,49,45,1,7.822222222,5,75,0,0,BORQUE,49,1,BOR,49,1,0
229,AUC,18323,2028/9/9 8:13,2028/9/9 11:00,2 - MORNING,2 - WEEKEND,6 - SAT,9-Sep,3 - SUMMER,2028,9,9,1,4.222222222,3,10,0,0,VES033,9,1,VES,9,1,10020
230,AUC,18324,2028/9/9 8:46,2028/9/9 8:46,2 - MORNING,2 - WEEKEND,6 - SAT,9-Sep,3 - SUMMER,2028,40,39,2,5.615384615,4,14,0,0,BORQUE,40,1,BOR,40,1,0
231,AUC,18325,2028/9/9 9:06,2028/9/9 9:06,2 - MORNING,2 - WEEKEND,6 - SAT,9-Sep,3 - SUMMER,2028,21,19,1,3.736842105,4,12,0,0,VES064,21,1,VES,21,1,0
232,AUC,18326,2028/9/9 9:31,2028/9/9 9:31,2 - MORNING,2 - WEEKEND,6 - SAT,9-Sep,3 - SUMMER,2028,6,6,3,4.833333333,4,11,0,0,BORQUE,6,1,BOR,6,1,0
233,AUC,18327,2028/9/9 9:36,2028/9/9 9:36,2 - MORNING,2 - WEEKEND,6 - SAT,9-Sep,3 - SUMMER,2028,40,37,1,6.108108108,5,13,0,0,BORCWL,40,1,BOR,40,1,0
234,AUC,18328,2028/9/9 9:59,2028/9/9 9:59,2 - MORNING,2 - WEEKEND,6 - SAT,9-Sep,3 - SUMMER,2028,45,41,1,5.853658537,4,13,0,0,BORQUE,45,1,BOR,45,1,0
235,AUC,18329,2028/9/9 10:11,2028/9/9 10:11,2 - MORNING,2 - WEEKEND,6 - SAT,9-Sep,3 - SUMMER,2028,29,28,1,3.964285714,3,10,0,0,BORCWL,29,1,BOR,29,1,0
236,AUC,18330,2028/9/9 12:05,2028/9/9 12:05,3 - AFTERNOON,2 - WEEKEND,6 - SAT,9-Sep,3 - SUMMER,2028,46,46,1,2.97826087,2,8,0,0,BORQUE,46,1,BOR,46,1,0
237,AUC,18331,2028/9/9 13:00,2028/9/9 13:36,3 - AFTERNOON,2 - WEEKEND,6 - SAT,9-Sep,3 - SUMMER,2028,31,27,1,3.481481481,3,7,0,0,VES033,31,1,VES,31,1,2160
238,AUC,18332,2028/9/9 13:37,2028/9/9 13:37,3 - AFTERNOON,2 - WEEKEND,6 - SAT,9-Sep,3 - SUMMER,2028,22,20,1,3.85,3.5,7,0,0,BORCWL,22,1,BOR,22,1,0
239,AUC,18333,2028/9/9 13:41,2028/9/9 13:41,3 - AFTERNOON,2 - WEEKEND,6 - SAT,9-Sep,3 - SUMMER,2028,48,45,1,2.955555556,3,6,0,0,VES064,48,1,VES,48,1,0
